,Unnamed: 0,Path,Transcript
1459,1459,./dataset/LibriSpeech/test-clean/8224/274381/8224-274381-0008.flac,with these and some reenforcements of the atholemen and macdonalds whom he had recalled montrose fell suddenly upon argyle's country and let loose upon it all the rage of war carrying off the cattle burning the houses and putting the inhabitants to the sword
955,955,./dataset/LibriSpeech/test-clean/5142/33396/5142-33396-0057.flac,we sunk his ship and men but him we brought to you
278,278,./dataset/LibriSpeech/test-clean/7729/102255/7729-102255-0017.flac,sheriff jones had his pockets always full of writs issued in the spirit of persecution but was often baffled by the sharp wits and ready resources of the free state people and sometimes defied outright
671,671,./dataset/LibriSpeech/test-clean/7176/92135/7176-92135-0010.flac,ham to be or not to be
2052,2052,./dataset/LibriSpeech/test-clean/1580/141084/1580-141084-0049.flac,it was simple enough sir if you only had known but with all your cleverness it was impossible that you could know
675,675,./dataset/LibriSpeech/test-clean/7176/92135/7176-92135-0014.flac,if it be granted first that the thoughts of a certain character should be known to the audience and secondly that soliloquy or the habit of thinking aloud is in opposition to modern stage technique how shall a soliloquy be avoided without damage to the play
525,525,./dataset/LibriSpeech/test-clean/2961/961/2961-961-0005.flac,some poems of solon were recited by the boys
1934,1934,./dataset/LibriSpeech/test-clean/6829/68771/6829-68771-0022.flac,i attend to the household mending you know and care for the linen
1698,1698,./dataset/LibriSpeech/test-clean/3729/6852/3729-6852-0038.flac,what sir i said to him am i fortunate enough to see you
2205,2205,./dataset/LibriSpeech/test-clean/61/70968/61-70968-0026.flac,the strollers took their part in it with hearty zest now that they had some chance of beating off their foes
1960,1960,./dataset/LibriSpeech/test-clean/1580/141083/1580-141083-0011.flac,a broken tip of lead was lying there also
205,205,./dataset/LibriSpeech/test-clean/260/123286/260-123286-0005.flac,i am not complaining that the rate is slow but that the sea is so wide
774,774,./dataset/LibriSpeech/test-clean/1995/1826/1995-1826-0024.flac,the golden fleece it's the silver fleece he harkened
1500,1500,./dataset/LibriSpeech/test-clean/4507/16021/4507-16021-0031.flac,and then we insist upon it the study of social deformities and infirmities and the task of pointing them out with a view to remedy is not a business in which choice is permitted
364,364,./dataset/LibriSpeech/test-clean/2094/142345/2094-142345-0056.flac,i think i should be doing you a service to turn you out of such a place
1304,1304,./dataset/LibriSpeech/test-clean/1221/135767/1221-135767-0024.flac,pearl seeing the rose bushes began to cry for a red rose and would not be pacified
1296,1296,./dataset/LibriSpeech/test-clean/1221/135767/1221-135767-0016.flac,with many variations suggested by the nature of his building materials diversity of climate and a different mode of social life governor bellingham had planned his new habitation after the residences of gentlemen of fair estate in his native land
1847,1847,./dataset/LibriSpeech/test-clean/2300/131720/2300-131720-0031.flac,associated with this simple form of apparatus were various ingenious details and refinements to secure regularity of operation freedom from inaccuracy and immunity from such tampering as would permit theft of current or damage
216,216,./dataset/LibriSpeech/test-clean/260/123286/260-123286-0016.flac,these thoughts agitated me all day and my imagination scarcely calmed down after several hours sleep
650,650,./dataset/LibriSpeech/test-clean/8230/279154/8230-279154-0033.flac,it is by no means always reliable almost everybody has at some time experienced the well known illusion that all that is happening now happened before at some time
696,696,./dataset/LibriSpeech/test-clean/7176/92135/7176-92135-0035.flac,then lord tuppeny well what about auction
2328,2328,./dataset/LibriSpeech/test-clean/8555/284449/8555-284449-0004.flac,since last thursday i ghip ghisizzle have been the lawful boolooroo of the blue country but now that you are conquered by queen trot i suppose i am conquered too and you have no boolooroo at all
1365,1365,./dataset/LibriSpeech/test-clean/908/31957/908-31957-0013.flac,slow to world greetings quick with its o list when the angels speak
2072,2072,./dataset/LibriSpeech/test-clean/4970/29095/4970-29095-0018.flac,ruth asked the enthusiasts if they would like to live in such a sounding mausoleum with its great halls and echoing rooms and no comfortable place in it for the accommodation of any body
861,861,./dataset/LibriSpeech/test-clean/1284/1180/1284-1180-0032.flac,i will show you what a good job i did and she went to a tall cupboard and threw open the doors
2424,2424,./dataset/LibriSpeech/test-clean/237/126133/237-126133-0017.flac,there jap you've caught it laughed percy while the others screamed at the sight of jasper's face
1233,1233,./dataset/LibriSpeech/test-clean/4446/2275/4446-2275-0038.flac,i will ask the least imaginable but i must have something
1888,1888,./dataset/LibriSpeech/test-clean/6829/68769/6829-68769-0030.flac,i was bookkeeper so it was easy to get a blank check and forge the signature
108,108,./dataset/LibriSpeech/test-clean/1320/122617/1320-122617-0030.flac,so choose for yourself to make a rush or tarry here
1631,1631,./dataset/LibriSpeech/test-clean/5105/28240/5105-28240-0007.flac,servadac took it for granted that the dobryna was endeavoring to put in
1567,1567,./dataset/LibriSpeech/test-clean/672/122797/672-122797-0038.flac,thought the fir tree and believed it all because the man who told the story was so good looking well well
834,834,./dataset/LibriSpeech/test-clean/1284/1180/1284-1180-0005.flac,no one would disturb their little house even if anyone came so far into the thick forest while they were gone
557,557,./dataset/LibriSpeech/test-clean/8463/287645/8463-287645-0014.flac,of starting i didn't know the way to come
582,582,./dataset/LibriSpeech/test-clean/8463/294828/8463-294828-0004.flac,but now nothing could hold me back
2595,2595,./dataset/LibriSpeech/test-clean/121/127105/121-127105-0017.flac,it was almost the tone of hope everybody will stay
2014,2014,./dataset/LibriSpeech/test-clean/1580/141084/1580-141084-0011.flac,when we were out in the darkness of the quadrangle we again looked up at the windows
514,514,./dataset/LibriSpeech/test-clean/2961/960/2961-960-0017.flac,nothing can exceed the beauty or art of the introduction in which he is using words after his accustomed manner
801,801,./dataset/LibriSpeech/test-clean/1995/1837/1995-1837-0024.flac,for a while she lay in her chair in happy dreamy pleasure at sun and bird and tree
2055,2055,./dataset/LibriSpeech/test-clean/4970/29095/4970-29095-0001.flac,she tried this morning an air or two upon the piano sang a simple song in a sweet but slightly metallic voice and then seating herself by the open window read philip's letter
1272,1272,./dataset/LibriSpeech/test-clean/4077/13751/4077-13751-0014.flac,making their way across the river most of the refugees found shelter among the more hospitable people of clay county and afterward established themselves in caldwell county therein founding the city of far west
869,869,./dataset/LibriSpeech/test-clean/1284/134647/1284-134647-0007.flac,proscribed by the civil and ecclesiastical powers of the empire the donatists still maintained in some provinces particularly in numidia their superior numbers and four hundred bishops acknowledged the jurisdiction of their primate
2116,2116,./dataset/LibriSpeech/test-clean/4970/29093/4970-29093-0023.flac,he well knew the perils of the frontier the savage state of society the lurking indians and the dangers of fever
124,124,./dataset/LibriSpeech/test-clean/1320/122612/1320-122612-0004.flac,distrusting his own judgment his appeals to the opinion of chingachgook were frequent and earnest
809,809,./dataset/LibriSpeech/test-clean/1284/1181/1284-1181-0002.flac,the head of the patchwork girl was the most curious part of her
846,846,./dataset/LibriSpeech/test-clean/1284/1180/1284-1180-0017.flac,at one end stood a great fireplace in which a blue log was blazing with a blue flame and over the fire hung four kettles in a row all bubbling and steaming at a great rate
1404,1404,./dataset/LibriSpeech/test-clean/7021/79730/7021-79730-0005.flac,so you will be a good girl i know and not make any trouble but will stay at home contentedly won't you
168,168,./dataset/LibriSpeech/test-clean/5639/40744/5639-40744-0031.flac,so persuasive were her entreaties and so strong her assurances that no harm whatever could result to them from the information she sought they were induced to confess that one summer's night the same she had mentioned themselves and another friend being out on a stroll with rodolfo they had been concerned in the abduction of a girl whom rodolfo carried off whilst the rest of them detained her family who made a great outcry and would have defended her if they could
991,991,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0019.flac,then there were three or four leading men of the community with their wives who were for the most part the fathers and mothers of the young ladies
599,599,./dataset/LibriSpeech/test-clean/8463/294828/8463-294828-0021.flac,a route slightly less direct that's all
1251,1251,./dataset/LibriSpeech/test-clean/4077/13754/4077-13754-0010.flac,in eighteen sixty two a law was enacted with the purpose of suppressing plural marriage and as had been predicted in the national senate prior to its passage it lay for many years a dead letter
1621,1621,./dataset/LibriSpeech/test-clean/5105/28241/5105-28241-0017.flac,after pondering awhile he said if we were farther away i should expect to find a depth of two or three hundred fathoms instead of five fathoms five fathoms
1563,1563,./dataset/LibriSpeech/test-clean/672/122797/672-122797-0034.flac,a story cried the children drawing a little fat man towards the tree
639,639,./dataset/LibriSpeech/test-clean/8230/279154/8230-279154-0022.flac,some points may be taken as fixed and such as any theory of memory must arrive at
2499,2499,./dataset/LibriSpeech/test-clean/5683/32865/5683-32865-0016.flac,oh i know that's lorne brandon
355,355,./dataset/LibriSpeech/test-clean/2094/142345/2094-142345-0047.flac,poyser is not at home is he
594,594,./dataset/LibriSpeech/test-clean/8463/294828/8463-294828-0016.flac,did master summon me he said entering
1322,1322,./dataset/LibriSpeech/test-clean/908/157963/908-157963-0001.flac,o life of this our spring
1588,1588,./dataset/LibriSpeech/test-clean/672/122797/672-122797-0059.flac,only that one answered the tree
2189,2189,./dataset/LibriSpeech/test-clean/61/70968/61-70968-0010.flac,forthwith all ran to the opening of the tent to see what might be amiss but master will who peeped out first needed no more than one glance
508,508,./dataset/LibriSpeech/test-clean/2961/960/2961-960-0011.flac,with heracleitus he acknowledges the perpetual flux like anaxagoras he asserts the predominance of mind although admitting an element of necessity which reason is incapable of subduing like the pythagoreans he supposes the mystery of the world to be contained in number
2018,2018,./dataset/LibriSpeech/test-clean/1580/141084/1580-141084-0015.flac,he impressed me as being a perfectly honest man
1431,1431,./dataset/LibriSpeech/test-clean/7021/85628/7021-85628-0022.flac,and all his brothers and sisters stood round and listened with their mouths open
2139,2139,./dataset/LibriSpeech/test-clean/4992/41797/4992-41797-0022.flac,she's older than i am but so tiny and sad and shy that she seems like a child
612,612,./dataset/LibriSpeech/test-clean/8463/294828/8463-294828-0034.flac,we'll be quite comfortable here i told conseil
1,1,./dataset/LibriSpeech/test-clean/6930/75918/6930-75918-0001.flac,the english forwarded to the french baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess the french in return invited the english to a supper which was to be given the next day
1287,1287,./dataset/LibriSpeech/test-clean/1221/135767/1221-135767-0007.flac,but in truth pearl was the one as well as the other and only in consequence of that identity had hester contrived so perfectly to represent the scarlet letter in her appearance
1757,1757,./dataset/LibriSpeech/test-clean/1089/134686/1089-134686-0024.flac,if the wine change into vinegar and the host crumble into corruption after they have been consecrated is jesus christ still present under their species as god and as man
357,357,./dataset/LibriSpeech/test-clean/2094/142345/2094-142345-0049.flac,no sir he isn't he's gone to rosseter to see mister west the factor about the wool
155,155,./dataset/LibriSpeech/test-clean/5639/40744/5639-40744-0018.flac,that would be very well my child replied her father if your plan were not liable to be frustrated by ordinary cunning but no doubt this image has been already missed by its owner and he will have set it down for certain that it was taken out of the room by the person he locked up there
737,737,./dataset/LibriSpeech/test-clean/1995/1836/1995-1836-0002.flac,why should he not be as other men
402,402,./dataset/LibriSpeech/test-clean/3575/170457/3575-170457-0033.flac,saturday after saturday comes round and i can have no hope of hearing your knock at the door and then being told that miss e is come oh dear
1759,1759,./dataset/LibriSpeech/test-clean/1089/134686/1089-134686-0026.flac,the rector did not ask for a catechism to hear the lesson from
1291,1291,./dataset/LibriSpeech/test-clean/1221/135767/1221-135767-0011.flac,it was further decorated with strange and seemingly cabalistic figures and diagrams suitable to the quaint taste of the age which had been drawn in the stucco when newly laid on and had now grown hard and durable for the admiration of after times
2439,2439,./dataset/LibriSpeech/test-clean/3570/5694/3570-5694-0006.flac,drunkenness and the other pathological consequences of the free use of stimulants therefore tend in their turn to become honorific as being a mark at the second remove of the superior status of those who are able to afford the indulgence
1853,1853,./dataset/LibriSpeech/test-clean/2300/131720/2300-131720-0037.flac,he weighed and reweighed the meter plates and pursued every line of investigation imaginable but all in vain
254,254,./dataset/LibriSpeech/test-clean/260/123288/260-123288-0022.flac,they seem to be we are lost but i am not sure
1489,1489,./dataset/LibriSpeech/test-clean/4507/16021/4507-16021-0020.flac,we may be stopped the fact may be put to us in general terms which is one way of attenuating it we may be told that all trades professions it may be added all the accidents of the social hierarchy and all forms of intelligence have their own slang
1939,1939,./dataset/LibriSpeech/test-clean/6829/68771/6829-68771-0027.flac,they they excite me in some way and i i can't bear them you must excuse me
2398,2398,./dataset/LibriSpeech/test-clean/237/134493/237-134493-0010.flac,i never see lou's scythe over here
1472,1472,./dataset/LibriSpeech/test-clean/4507/16021/4507-16021-0003.flac,she has a son theft and a daughter hunger
1979,1979,./dataset/LibriSpeech/test-clean/1580/141083/1580-141083-0030.flac,mister soames was somewhat overwhelmed by this flood of information
1379,1379,./dataset/LibriSpeech/test-clean/7021/79759/7021-79759-0001.flac,that is comparatively nothing
1841,1841,./dataset/LibriSpeech/test-clean/2300/131720/2300-131720-0025.flac,they were later used as reserve machines and finally with the engine retired from service as part of the collection of edisonia but they remain in practically as good condition as when installed in eighteen eighty three
12,12,./dataset/LibriSpeech/test-clean/6930/75918/6930-75918-0012.flac,it is annoyance then
1332,1332,./dataset/LibriSpeech/test-clean/908/157963/908-157963-0011.flac,which thou dost scatter on every little blade of grass that springs revives the milked cow and tames the fire breathing steed
2197,2197,./dataset/LibriSpeech/test-clean/61/70968/61-70968-0018.flac,so i did push this fellow
1711,1711,./dataset/LibriSpeech/test-clean/1089/134691/1089-134691-0004.flac,pride after satisfaction uplifted him like long slow waves
1521,1521,./dataset/LibriSpeech/test-clean/4507/16021/4507-16021-0052.flac,the real human division is this the luminous and the shady
2255,2255,./dataset/LibriSpeech/test-clean/61/70970/61-70970-0013.flac,there was no chance to alter his sleeping room to one nearer to gamewell's chamber
1034,1034,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0062.flac,when do you intend that the john bright shall start
1057,1057,./dataset/LibriSpeech/test-clean/2830/3980/2830-3980-0014.flac,the call is not to be taken lightly
2010,2010,./dataset/LibriSpeech/test-clean/1580/141084/1580-141084-0007.flac,to morrow is the examination
1265,1265,./dataset/LibriSpeech/test-clean/4077/13751/4077-13751-0007.flac,the book of mormon had taught the people the true origin and destiny of the american indians and toward this dark skinned remnant of a once mighty people the missionaries of mormonism early turned their eyes and with their eyes went their hearts and their hopes
1681,1681,./dataset/LibriSpeech/test-clean/3729/6852/3729-6852-0021.flac,i thank him and take my leave
430,430,./dataset/LibriSpeech/test-clean/7127/75947/7127-75947-0004.flac,explain yourself
1022,1022,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0050.flac,one of us always remains on board while the other is on shore
2275,2275,./dataset/LibriSpeech/test-clean/61/70970/61-70970-0033.flac,truly such a horse should be worth much in nottingham fair
1245,1245,./dataset/LibriSpeech/test-clean/4077/13754/4077-13754-0004.flac,already a north and a south were talked of why not set up also a west
1335,1335,./dataset/LibriSpeech/test-clean/908/157963/908-157963-0014.flac,descend o little cloud and hover before the eyes of thel
2262,2262,./dataset/LibriSpeech/test-clean/61/70970/61-70970-0020.flac,will whispered robin opening his door as he spoke are you ready
1948,1948,./dataset/LibriSpeech/test-clean/6829/68771/6829-68771-0036.flac,eliza closed the door behind her with a decided slam and a key clicked in the lock
450,450,./dataset/LibriSpeech/test-clean/7127/75947/7127-75947-0024.flac,look yonder do you not see the moon slowly rising silvering the topmost branches of the chestnuts and the oaks
621,621,./dataset/LibriSpeech/test-clean/8230/279154/8230-279154-0004.flac,there is no logical impossibility in the hypothesis that the world sprang into being five minutes ago exactly as it then was with a population that remembered a wholly unreal past
1031,1031,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0059.flac,but it is surmised that you will find difficulties in the way of your entering at once upon your government
428,428,./dataset/LibriSpeech/test-clean/7127/75947/7127-75947-0002.flac,do you think so she replied with indifference
941,941,./dataset/LibriSpeech/test-clean/5142/33396/5142-33396-0043.flac,their eyes danced big thorleif stood up and stretched himself
604,604,./dataset/LibriSpeech/test-clean/8463/294828/8463-294828-0026.flac,we have a commander who's game for anything
73,73,./dataset/LibriSpeech/test-clean/6930/81414/6930-81414-0023.flac,perchance too kaffar's death might serve him in good stead
595,595,./dataset/LibriSpeech/test-clean/8463/294828/8463-294828-0017.flac,pack as much into my trunk as you can my traveling kit my suits shirts and socks don't bother counting just squeeze it all in and hurry
541,541,./dataset/LibriSpeech/test-clean/2961/961/2961-961-0021.flac,but i would not speak at the time because i wanted to refresh my memory
197,197,./dataset/LibriSpeech/test-clean/260/123440/260-123440-0018.flac,i am very tired of swimming about here o mouse
2268,2268,./dataset/LibriSpeech/test-clean/61/70970/61-70970-0026.flac,fitzooth's hand rested at last upon the top rung of a ladder and slowly the truth came to him
500,500,./dataset/LibriSpeech/test-clean/2961/960/2961-960-0003.flac,they were absorbed in his theology and were under the dominion of his name while that which was truly great and truly characteristic in him his effort to realize and connect abstractions was not understood by them at all
588,588,./dataset/LibriSpeech/test-clean/8463/294828/8463-294828-0010.flac,never did he object to buckling up his suitcase for any country whatever china or the congo no matter how far off it was
2525,2525,./dataset/LibriSpeech/test-clean/5683/32879/5683-32879-0024.flac,yes rachel i do love you
217,217,./dataset/LibriSpeech/test-clean/260/123286/260-123286-0017.flac,i shudder as i recall these monsters to my remembrance
2146,2146,./dataset/LibriSpeech/test-clean/4992/23283/4992-23283-0006.flac,perhaps i am mistaken answered she
1242,1242,./dataset/LibriSpeech/test-clean/4077/13754/4077-13754-0001.flac,but a word further concerning the expedition in general
1816,1816,./dataset/LibriSpeech/test-clean/2300/131720/2300-131720-0000.flac,the paris plant like that at the crystal palace was a temporary exhibit
386,386,./dataset/LibriSpeech/test-clean/3575/170457/3575-170457-0017.flac,though i may be but an ungracious adviser you will allow me therefore to subscribe myself with the best wishes for your happiness here and hereafter your true friend robert southey
2028,2028,./dataset/LibriSpeech/test-clean/1580/141084/1580-141084-0025.flac,you know him i think so
985,985,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0013.flac,jack had been standing in the far corner of the room talking to eva and was now reduced to silence by his praises
1201,1201,./dataset/LibriSpeech/test-clean/4446/2275/4446-2275-0006.flac,i thought it might be sister kate or cousin mike would be happening along
2368,2368,./dataset/LibriSpeech/test-clean/237/134500/237-134500-0023.flac,it would serve you all right if she walked off with carl
351,351,./dataset/LibriSpeech/test-clean/2094/142345/2094-142345-0043.flac,by this time the two gentlemen had reached the palings and had got down from their horses it was plain they meant to come in
699,699,./dataset/LibriSpeech/test-clean/7176/92135/7176-92135-0038.flac,a stage meal is popular because it proves to the audience that the actors even when called charles hawtrey or owen nares are real people just like you and me
788,788,./dataset/LibriSpeech/test-clean/1995/1837/1995-1837-0011.flac,he started at the thought he hurried forth sadly
2065,2065,./dataset/LibriSpeech/test-clean/4970/29095/4970-29095-0011.flac,does thee think thee could stand it six months
1713,1713,./dataset/LibriSpeech/test-clean/1089/134691/1089-134691-0006.flac,the pride of that dim image brought back to his mind the dignity of the office he had refused
1444,1444,./dataset/LibriSpeech/test-clean/8224/274384/8224-274384-0007.flac,have mercy lord on me i pray for men would me devour
1336,1336,./dataset/LibriSpeech/test-clean/908/157963/908-157963-0015.flac,o little cloud the virgin said i charge thee to tell me why thou complainest now when in one hour thou fade away then we shall seek thee but not find ah thel is like to thee
2470,2470,./dataset/LibriSpeech/test-clean/3570/5695/3570-5695-0014.flac,among the country population its place is to some extent taken by savings and home comforts known through the medium of neighborhood gossip sufficiently to serve the like general purpose of pecuniary repute
1393,1393,./dataset/LibriSpeech/test-clean/7021/79740/7021-79740-0009.flac,they were now playing with their dolls in the parlor
1267,1267,./dataset/LibriSpeech/test-clean/4077/13751/4077-13751-0009.flac,the first well established seat of the church was in the pretty little town of kirtland ohio almost within sight of lake erie and here soon rose the first temple of modern times
140,140,./dataset/LibriSpeech/test-clean/5639/40744/5639-40744-0003.flac,in a moment he communicated his thoughts to his companions and in the next moment they resolved to turn back and carry her off to please rodolfo for the rich who are open handed always find parasites ready to encourage their bad propensities and thus to conceive this wicked design to communicate it approve it resolve on ravishing leocadia and to carry that design into effect was the work of a moment
695,695,./dataset/LibriSpeech/test-clean/7176/92135/7176-92135-0034.flac,the duchess of southbridge to lord reggie oh reggie what did you say
2194,2194,./dataset/LibriSpeech/test-clean/61/70968/61-70968-0015.flac,nay we refused their request most politely most noble said the little stroller
2341,2341,./dataset/LibriSpeech/test-clean/8555/284449/8555-284449-0017.flac,when first they entered the throne room they tried to be as haughty and scornful as ever but the blues who were assembled there all laughed at them and jeered them for there was not a single person in all the blue country who loved the princesses the least little bit
2618,2618,./dataset/LibriSpeech/test-clean/121/123852/121-123852-0003.flac,thought kills me that i am not thought to leap large lengths of miles when thou art gone but that so much of earth and water wrought i must attend time's leisure with my moan receiving nought by elements so slow but heavy tears badges of either's woe
74,74,./dataset/LibriSpeech/test-clean/6930/81414/6930-81414-0024.flac,my tongue refused to articulate my power of speech left me
1902,1902,./dataset/LibriSpeech/test-clean/6829/68769/6829-68769-0044.flac,it has cost me twice sixty dollars in annoyance
1026,1026,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0054.flac,the letter ran as follows
626,626,./dataset/LibriSpeech/test-clean/8230/279154/8230-279154-0009.flac,our confidence or lack of confidence in the accuracy of a memory image must in fundamental cases be based upon a characteristic of the image itself since we cannot evoke the past bodily and compare it with the present image
1490,1490,./dataset/LibriSpeech/test-clean/4507/16021/4507-16021-0021.flac,the painter who says my grinder the notary who says my skip the gutter the hairdresser who says my mealyback the cobbler who says my cub talks slang
1017,1017,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0045.flac,then the republic of britannula was to be declared as non existent and the british flag was to be exalted and a british governor installed in the executive chambers
2214,2214,./dataset/LibriSpeech/test-clean/61/70968/61-70968-0035.flac,taking advantage of this the squire's few men redoubled their efforts and encouraged by robin's and the little stroller's cries fought their way to him
1557,1557,./dataset/LibriSpeech/test-clean/672/122797/672-122797-0028.flac,this evening they all said
616,616,./dataset/LibriSpeech/test-clean/8463/294828/8463-294828-0038.flac,thousands of handkerchiefs were waving above these tightly packed masses hailing the abraham lincoln until it reached the waters of the hudson river at the tip of the long peninsula that forms new york city
548,548,./dataset/LibriSpeech/test-clean/8463/287645/8463-287645-0005.flac,a few years back one of their slaves a coachman was kept on the coach box one cold night when they were out at a ball until he became almost frozen to death in fact he did die in the infirmary from the effects of the frost about one week afterwards
2317,2317,./dataset/LibriSpeech/test-clean/8555/284447/8555-284447-0018.flac,at once the goat gave a leap escaped from the soldiers and with bowed head rushed upon the boolooroo
679,679,./dataset/LibriSpeech/test-clean/7176/92135/7176-92135-0018.flac,in the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do could anything be more natural
1670,1670,./dataset/LibriSpeech/test-clean/3729/6852/3729-6852-0010.flac,i never had any family
1236,1236,./dataset/LibriSpeech/test-clean/4446/2275/4446-2275-0041.flac,you see loving some one as i love you makes the whole world different
1253,1253,./dataset/LibriSpeech/test-clean/4077/13754/4077-13754-0012.flac,this meant that for an alleged misdemeanor for which congress prescribed a maximum penalty of six months imprisonment and a fine of three hundred dollars a man might be imprisoned for life aye for many terms of a man's natural life did the court's power to enforce its sentences extend so far and might be fined millions of dollars
314,314,./dataset/LibriSpeech/test-clean/2094/142345/2094-142345-0006.flac,at the edge of this box there lies a great wooden doll which so far as mutilation is concerned bears a strong resemblance to the finest greek sculpture and especially in the total loss of its nose
1092,1092,./dataset/LibriSpeech/test-clean/2830/3980/2830-3980-0049.flac,embrace him and forget about the nature of god
435,435,./dataset/LibriSpeech/test-clean/7127/75947/7127-75947-0009.flac,a quarter of an hour afterwards he returned to the theater but it will be readily believed that it was only a powerful effort of reason over his great excitement that enabled him to go back or perhaps for love is thus strangely constituted he found it impossible even to remain much longer separated from the presence of one who had broken his heart
11,11,./dataset/LibriSpeech/test-clean/6930/75918/6930-75918-0011.flac,i am convinced of what i say said the count
2080,2080,./dataset/LibriSpeech/test-clean/4970/29095/4970-29095-0026.flac,if i go to meeting at all i like best to sit in the quiet old house in germantown where the windows are all open and i can see the trees and hear the stir of the leaves
2532,2532,./dataset/LibriSpeech/test-clean/5683/32866/5683-32866-0005.flac,and he made a little dip of his cane towards brandon hall over his shoulder
1549,1549,./dataset/LibriSpeech/test-clean/672/122797/672-122797-0020.flac,but the tree did not rejoice at all he grew and grew and was green both winter and summer
2500,2500,./dataset/LibriSpeech/test-clean/5683/32865/5683-32865-0017.flac,all the time he was talking to me his angry little eyes were following lake
2511,2511,./dataset/LibriSpeech/test-clean/5683/32879/5683-32879-0010.flac,poor rachel her nature recoiled from deceit and she told at all events as much of the truth as she dared
1687,1687,./dataset/LibriSpeech/test-clean/3729/6852/3729-6852-0027.flac,that is true badauderie
368,368,./dataset/LibriSpeech/test-clean/2094/142345/2094-142345-0060.flac,oh i've no doubt it's in capital order
1312,1312,./dataset/LibriSpeech/test-clean/1221/135766/1221-135766-0007.flac,hester prynne nevertheless the loving mother of this one child ran little risk of erring on the side of undue severity
2186,2186,./dataset/LibriSpeech/test-clean/61/70968/61-70968-0007.flac,sister nell do you hear these marvels
2485,2485,./dataset/LibriSpeech/test-clean/5683/32865/5683-32865-0002.flac,he had his hand upon lake's shoulder
2126,2126,./dataset/LibriSpeech/test-clean/4992/41797/4992-41797-0009.flac,henry lord with the degree of ph d to his credit had been professor of zoology at a new england college but had resigned his post in order to write a series of scientific text books
1654,1654,./dataset/LibriSpeech/test-clean/5105/28233/5105-28233-0005.flac,sometimes he would wander on foot upon the sandy shore and sometimes he would enjoy a ride along the summit of the cliff altogether being in no hurry at all to bring his task to an end
2098,2098,./dataset/LibriSpeech/test-clean/4970/29093/4970-29093-0005.flac,sometimes he thought he would like to stand in a conspicuous pulpit and humbly preach the gospel of repentance and it even crossed his mind that it would be noble to give himself to a missionary life to some benighted region where the date palm grows and the nightingale's voice is in tune and the bul bul sings on the off nights
103,103,./dataset/LibriSpeech/test-clean/1320/122617/1320-122617-0025.flac,so uncas you had better take the lead while i will put on the skin again and trust to cunning for want of speed
894,894,./dataset/LibriSpeech/test-clean/5142/36377/5142-36377-0024.flac,naomi shook her forefinger reproachfully at them as if the two sturdy young farmers had been two children
655,655,./dataset/LibriSpeech/test-clean/8230/279154/8230-279154-0038.flac,we are of course in fact able to judge when we recognize an object that we have seen it before but this judgment is something over and above recognition in this first sense and may very probably be impossible to animals that nevertheless have the experience of recognition in this first sense of the word
2024,2024,./dataset/LibriSpeech/test-clean/1580/141084/1580-141084-0021.flac,on the palm were three little pyramids of black doughy clay
567,567,./dataset/LibriSpeech/test-clean/8463/294825/8463-294825-0009.flac,this compulsion leads nemo into ugly contradictions he's a fighter for freedom yet all who board his ship are imprisoned there for good he works to save lives both human and animal yet he himself creates a holocaust he detests imperialism yet he lays personal claim to the south pole
2428,2428,./dataset/LibriSpeech/test-clean/237/126133/237-126133-0021.flac,she asked impulsively i didn't believe you could persuade her father
244,244,./dataset/LibriSpeech/test-clean/260/123288/260-123288-0012.flac,that will be safest no no never
233,233,./dataset/LibriSpeech/test-clean/260/123288/260-123288-0001.flac,the weather if we may use that term will change before long
738,738,./dataset/LibriSpeech/test-clean/1995/1836/1995-1836-0003.flac,she was not herself a notably intelligent woman she greatly admired intelligence or whatever looked to her like intelligence in others
478,478,./dataset/LibriSpeech/test-clean/7127/75946/7127-75946-0011.flac,you will take them from my private treasure
962,962,./dataset/LibriSpeech/test-clean/5142/33396/5142-33396-0064.flac,your father thought a moment then looked at your mother and smiled
1041,1041,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0069.flac,if you will give us your promise to meet captain battleax here at this time to morrow we will stretch a point and delay the departure of the john bright for twenty four hours
231,231,./dataset/LibriSpeech/test-clean/260/123286/260-123286-0031.flac,as for the ichthyosaurus has he returned to his submarine cavern
993,993,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0021.flac,but i mean to have my innings before long
68,68,./dataset/LibriSpeech/test-clean/6930/81414/6930-81414-0018.flac,i remember saying have we been together
761,761,./dataset/LibriSpeech/test-clean/1995/1826/1995-1826-0011.flac,here she was teaching dirty children and the smell of confused odors and bodily perspiration was to her at times unbearable
2517,2517,./dataset/LibriSpeech/test-clean/5683/32879/5683-32879-0016.flac,and the wan oracle having spoken she sate down in the same sort of abstraction again beside dorcas and she looked full in her cousin's eyes
